"delGcox","delGd","delGcat","delGan","delGdis","lambda","stoichCat_donor","stoichCat_h2o","stoichCat_hco3","stoichCat_nh4","stoichCat_hpo4","stoichCat_hs","stoichCat_h","stoichCat_e","stoichCat_acceptor","stoichCat_reduced","stoichCat_biom","stoichAn_donor","stoichAn_h2o","stoichAn_hco3","stoichAn_nh4","stoichAn_hpo4","stoichAn_hs","stoichAn_h","stoichAn_e","stoichAn_acceptor","stoichAn_reduced","stoichAn_biom","stoichMet_donor","stoichMet_h2o","stoichMet_hco3","stoichMet_nh4","stoichMet_hpo4","stoichMet_hs","stoichMet_h","stoichMet_e","stoichMet_acceptor","stoichMet_reduced","stoichMet_biom","C_num","CUE"
-100.84614754925,-403.384590197002,-65.0354098029979,-139.825996361789,465.116279069768,5.00174110831825,-1,2,4,2,0,1,-9,0,-6,6,0,-0.7,-4.5,1.8,1.2,0,0.7,1.3,0,0,0,1,-5.70174110831825,5.5034822166365,21.806964433273,11.2034822166365,0,5.70174110831825,-43.7156699748642,0,-30.0104466499095,30.0104466499095,1,4,0.0438462559507088
-122.333321205964,-733.999927235783,506.613734208899,2.41595794018986,-2.41595794018986,-0.943880005124127,-1,29,6,2,0,0,-40,0,-22,22,0,-0.190909090909091,-0.363636363636363,0.145454545454545,0.181818181818182,0,0,-0.0363636363636373,0,0,0,1,-0.190909090909091,-0.363636363636363,0.145454545454545,0.181818181818182,0,0,-0.0363636363636373,0,0,0,1,6,0.873015873015873
-157.286306439791,-1415.57675795812,1403.99974532524,61.698762203114,-61.698762203114,-0.568948445970386,-1,75,9,0,0,0,-91,0,-50,50,0,-0.111111111111111,2.43333333333333,0,-0.2,0,0,-2.51111111111111,0,-1.35555555555556,1.35555555555556,1,-0.111111111111111,2.43333333333333,0,-0.2,0,0,-2.51111111111111,0,-1.35555555555556,1.35555555555556,1,9,1
-140.306578214065,-982.146047498452,822.382914602902,23.1820640150098,-23.1820640150098,-0.718026230424001,-1,46,7,1,0,0,-58,0,-32,32,0,-0.142857142857143,0.671428571428573,0,-0.0571428571428572,0,0,-0.685714285714288,0,-0.371428571428572,0.371428571428572,1,-0.142857142857143,0.671428571428573,0,-0.0571428571428572,0,0,-0.685714285714288,0,-0.371428571428572,0.371428571428572,1,7,1
-132.810242883575,-796.86145730145,556.535264274563,3.09246174835825,-3.09246174835825,-0.865787596974657,-1,34,6,1,0,0,-43,0,-24,24,0,-0.175,0.0500000000000007,0.0499999999999998,-0.025,0,0,0.0749999999999988,0,0,0,1,-0.175,0.0500000000000007,0.0499999999999998,-0.025,0,0,0.0749999999999988,0,0,0,1,6,0.952380952380953
-139.469216776112,-1255.22295098501,774.872131379014,-3.8994608388056,3.8994608388056,-0.595216680989868,-1,48,9,0,0,0,-63,0,-36,36,0,-0.116666666666667,-0.299999999999999,0.0499999999999998,-0.2,0,0,0.249999999999999,0,0,0,1,-0.116666666666667,-0.299999999999999,0.0499999999999998,-0.2,0,0,0.249999999999999,0,0,0,1,9,0.952380952380953
-131.611525517904,-1052.89220414323,638.853697826788,-4.86169180394002,4.86169180394002,-0.720438167348006,-1,39,8,1,0,0,-53,0,-30,30,0,-0.14,-0.44,0.12,-0.06,0,0,0.179999999999999,0,0,0,1,-0.14,-0.44,0.12,-0.06,0,0,0.179999999999999,0,0,0,1,8,0.892857142857143
-140.12049789452,-1261.08448105068,994.576721576014,16.2073151198667,-16.2073151198667,-0.555784945132284,-1,55,9,1,0,0,-72,0,-40,40,0,-0.111111111111111,0.211111111111113,0,-0.0888888888888889,0,0,-0.400000000000003,0,-0.244444444444445,0.244444444444445,1,-0.111111111111111,0.211111111111113,0,-0.0888888888888889,0,0,-0.400000000000003,0,-0.244444444444445,0.244444444444445,1,9,1
-136.605755937306,-1092.84604749845,598.899854471567,-10.4552298736712,10.4552298736712,-0.759160393513974,-1,40,8,0,0,0,-52,0,-30,30,0,-0.14,-0.3,0.12,-0.2,0,0,0.319999999999999,0,0,0,1,-0.14,-0.3,0.12,-0.2,0,0,0.319999999999999,0,0,0,1,8,0.892857142857143
-147.10511234626,-1323.94601111634,1044.49825164168,21.7541517938298,-21.7541517938298,-0.557942422971118,-1,60,9,0,0,0,-75,0,-42,42,0,-0.111111111111111,0.766666666666667,0,-0.2,0,0,-0.733333333333334,0,-0.466666666666667,0.466666666666667,1,-0.111111111111111,0.766666666666667,0,-0.2,0,0,-0.733333333333334,0,-0.466666666666667,0.466666666666667,1,9,1
