"delGcox","delGd","delGcat","delGan","delGdis","lambda","stoichCat_donor","stoichCat_h2o","stoichCat_hco3","stoichCat_nh4","stoichCat_hpo4","stoichCat_hs","stoichCat_h","stoichCat_e","stoichCat_acceptor","stoichCat_reduced","stoichCat_biom","stoichAn_donor","stoichAn_h2o","stoichAn_hco3","stoichAn_nh4","stoichAn_hpo4","stoichAn_hs","stoichAn_h","stoichAn_e","stoichAn_acceptor","stoichAn_reduced","stoichAn_biom","stoichMet_donor","stoichMet_h2o","stoichMet_hco3","stoichMet_nh4","stoichMet_hpo4","stoichMet_hs","stoichMet_h","stoichMet_e","stoichMet_acceptor","stoichMet_reduced","stoichMet_biom","C_num","CUE"
-62.3192271710002,-249.276908684001,-1728.143091316,-117.565997921022,465.116279069768,0.201111981348768,-1,8,4,2,0,1,-9,0,-6,6,0,-0.7,-4.5,1.8,1.2,0,0.7,1.3,0,0,0,1,-0.901111981348768,-2.89110414920986,2.60444792539507,1.60222396269754,0,0.901111981348768,-0.510007832138912,0,-1.20667188809261,1.20667188809261,1,4,0.277434997175162
-48.1333264034079,-288.799958420447,-5711.30929473777,1.79330064114741,473.021737980526,0.0831359350576852,-1,51,6,2,0,0,-40,0,-22,22,0,-0.190909090909091,-0.363636363636363,0.145454545454545,0.181818181818182,0,0,-0.0363636363636373,0,0,0,1,-0.274045025966776,3.87629632430558,0.644270155800657,0.348090051933552,0,0,-3.36180103867105,0,-1.82899057126908,1.82899057126908,1,6,0.608172566090919
-45.0350322513094,-405.315290261784,-12729.2001455284,-322.221405725205,465.116279069768,0.0112257543059184,-1,125,9,0,0,0,-91,0,-50,50,0,-0.111111111111111,3.78888888888889,0,-0.2,0,0,-2.51111111111111,0,-1.35555555555556,1.35555555555556,1,-0.122336865417029,5.19210817712869,0.101031788753265,-0.2,0,0,-3.53265475294968,0,-1.91684327085147,1.91684327085147,1,9,0.908238990204209
-47.3527385713022,-331.469169999115,-8218.75547736977,-81.9737593383619,465.116279069768,0.0466180701915738,-1,78,7,1,0,0,-58,0,-32,32,0,-0.142857142857143,1.04285714285714,0,-0.0571428571428572,0,0,-0.685714285714288,0,-0.371428571428572,0.371428571428572,1,-0.189475213048717,4.6790666177999,0.326326491341017,-0.0105247869512833,0,0,-3.38956235682557,0,-1.86320681755893,1.86320681755893,1,7,0.753962170346853
-50.0487102191857,-300.292261315114,-6215.7569918431,4.37669242763324,484.410178462758,0.0786367407110385,-1,58,6,1,0,0,-43,0,-24,24,0,-0.175,0.0500000000000007,0.0499999999999998,-0.025,0,0,0.0749999999999988,0,0,0,1,-0.253636740711038,4.61093096124023,0.521820444266231,0.0536367407110385,0,0,-3.30637985057466,0,-1.88728177706492,1.88728177706492,1,6,0.657107744719625
-53.8538381577783,-484.684543420005,-9357.88163921199,0.381308092111075,466.797210523957,0.0499235336188125,-1,84,9,0,0,0,-63,0,-36,36,0,-0.116666666666667,-0.299999999999999,0.0499999999999998,-0.2,0,0,0.249999999999999,0,0,0,1,-0.166590200285479,3.89357682398025,0.499311802569313,-0.2,0,0,-2.89518261798519,0,-1.79724721027725,1.79724721027725,1,9,0.666972672586408
-52.417300295945,-419.33840236756,-7813.66931552755,-1.77953817368002,465.116279069768,0.0592982275274091,-1,69,8,1,0,0,-53,0,-30,30,0,-0.14,-0.44,0.12,-0.06,0,0,0.179999999999999,0,0,0,1,-0.199298227527409,3.65157769939123,0.594385820219273,-0.000701772472590942,0,0,-2.96280605895268,0,-1.77894682582227,1.77894682582227,1,8,0.627200761144798
-48.7974273682969,-439.176846314672,-10298.284730528,-52.119692947378,465.116279069767,0.0401034343999163,-1,95,9,1,0,0,-72,0,-40,40,0,-0.111111111111111,0.455555555555558,0,-0.0888888888888889,0,0,-0.400000000000003,0,-0.244444444444445,0.244444444444445,1,-0.151214545511027,4.26538182354761,0.360930909599247,-0.0487854544889726,0,0,-3.28744727679398,0,-1.8485818204411,1.8485818204411,1,9,0.734791158718314
-55.2711462498894,-442.169169999115,-7836.5000831591,-4.97584564209784,465.116279069767,0.058717594403722,-1,70,8,0,0,0,-52,0,-30,30,0,-0.14,-0.3,0.12,-0.2,0,0,0.319999999999999,0,0,0,1,-0.198717594403722,3.81023160826054,0.589740755229775,-0.2,0,0,-2.73331490899354,0,-1.76152783211166,1.76152783211166,1,8,0.629033379631425
-50.0743499121488,-450.669149209339,-10802.7324276333,-108.169437070193,465.116279069767,0.03304227373868,-1,102,9,0,0,0,-75,0,-42,42,0,-0.111111111111111,1.23333333333333,0,-0.2,0,0,-0.733333333333334,0,-0.466666666666667,0.466666666666667,1,-0.144153384849791,4.60364525467869,0.29738046364812,-0.2,0,0,-3.21150386373433,0,-1.85444216369122,1.85444216369122,1,9,0.770783920383762
