"delGcox","delGd","delGcat","delGan","delGdis","lambda","stoichCat_donor","stoichCat_h2o","stoichCat_hco3","stoichCat_nh4","stoichCat_hpo4","stoichCat_hs","stoichCat_h","stoichCat_e","stoichCat_acceptor","stoichCat_reduced","stoichCat_biom","stoichAn_donor","stoichAn_h2o","stoichAn_hco3","stoichAn_nh4","stoichAn_hpo4","stoichAn_hs","stoichAn_h","stoichAn_e","stoichAn_acceptor","stoichAn_reduced","stoichAn_biom","stoichMet_donor","stoichMet_h2o","stoichMet_hco3","stoichMet_nh4","stoichMet_hpo4","stoichMet_hs","stoichMet_h","stoichMet_e","stoichMet_acceptor","stoichMet_reduced","stoichMet_biom","C_num","CUE"
-49.4769203782502,-197.907681513001,-270.512318486999,-110.145998440767,465.116279069768,1.31221484705164,-1,2,4,2,0,1,-9,0,-6,6,0,-0.7,-4.5,1.8,1.2,0,0.7,1.3,0,0,0,1,-2.01221484705164,-1.87557030589673,7.04885938820654,3.82442969410327,0,2.01221484705164,-10.5099336234647,0,-7.87328908230982,7.87328908230982,1,4,0.124241206333562
-23.3999948025559,-140.399968815336,-406.616971053328,1.58574820813327,472.106778607085,1.16496004971984,-1,29,6,2,0,0,-40,0,-22,22,0,-0.190909090909091,-0.363636363636363,0.145454545454545,0.181818181818182,0,0,-0.0363636363636373,0,0,0,1,-1.35586914062893,33.420205078239,7.13521484377357,2.51173828125786,0,0,-46.6347656251572,0,-25.6291210938364,25.6291210938364,1,6,0.122922383637522
-7.61794085514871,-68.5614676963384,-673.600109146325,4.36816792831863,484.372599666696,0.725565154991459,-1,75,9,0,0,0,-91,0,-50,50,0,-0.111111111111111,2.43333333333333,0,-0.2,0,0,-2.51111111111111,0,-1.35555555555556,1.35555555555556,1,-0.83667626610257,56.8507199576927,6.53008639492313,-0.2,0,0,-68.5375402153338,0,-37.6338133051285,37.6338133051285,1,9,0.13280060115568
-16.3681253570481,-114.576877499337,-501.801608027327,7.52668049622868,498.296361668338,1.00801399212938,-1,46,7,1,0,0,-58,0,-32,32,0,-0.142857142857143,0.671428571428573,0,-0.0571428571428572,0,0,-0.685714285714288,0,-0.371428571428572,0.371428571428572,1,-1.15087113498652,47.04007220938,7.05609794490566,0.950871134986523,0,0,-59.1505258292183,0,-32.6278763195687,32.6278763195687,1,7,0.124129573254799
-22.4615326643893,-134.769195986336,-425.18774388233,4.8047693207249,486.297282170486,1.1550240065883,-1,34,6,1,0,0,-43,0,-24,24,0,-0.175,0.0500000000000007,0.0499999999999998,-0.025,0,0,0.0749999999999988,0,0,0,1,-1.3300240065883,39.3208162240024,6.98014403952983,1.1300240065883,0,0,-49.5910322832971,0,-27.7205761581193,27.7205761581193,1,6,0.125311021335765
-25.3153786183338,-227.838407565004,-663.466229408993,1.8082310690833,473.087556216388,0.71577989388925,-1,48,9,0,0,0,-63,0,-36,36,0,-0.116666666666667,-0.299999999999999,0.0499999999999998,-0.2,0,0,0.249999999999999,0,0,0,1,-0.832446560555916,34.057434906684,6.49201904500325,-0.2,0,0,-44.8441333150227,0,-25.768076180013,25.768076180013,1,9,0.13347536812082
-26.0192252219587,-208.15380177567,-571.176986645663,-0.752153630260016,465.116279069769,0.812995159637938,-1,39,8,1,0,0,-53,0,-30,30,0,-0.14,-0.44,0.12,-0.06,0,0,0.179999999999999,0,0,0,1,-0.952995159637938,31.2668112258796,6.62396127710351,0.752995159637938,0,0,-42.9087434608107,0,-24.3898547891382,24.3898547891382,1,8,0.131165409116548
-18.356403859556,-165.207634736004,-649.238547895994,7.07500806724439,496.305241079562,0.775339435371059,-1,55,9,1,0,0,-72,0,-40,40,0,-0.111111111111111,0.211111111111113,0,-0.0888888888888889,0,0,-0.400000000000003,0,-0.244444444444445,0.244444444444445,1,-0.88645054648217,42.8547800565194,6.97805491833953,0.68645054648217,0,0,-56.2244393467162,0,-31.2580218592868,31.2580218592868,1,9,0.125343835087078
-28.1596096874171,-225.276877499336,-588.300062369328,-3.14938423157339,465.116279069768,0.785257259667222,-1,40,8,0,0,0,-52,0,-30,30,0,-0.14,-0.3,0.12,-0.2,0,0,0.319999999999999,0,0,0,1,-0.925257259667222,31.1102903866889,6.40205807733777,-0.2,0,0,-40.5133775026955,0,-23.5577177900166,23.5577177900166,1,8,0.135097561995847
-17.7307624341116,-159.576861907004,-667.80932072499,5.0115888640223,487.209010725065,0.737067579492183,-1,60,9,0,0,0,-75,0,-42,42,0,-0.111111111111111,0.766666666666667,0,-0.2,0,0,-0.733333333333334,0,-0.466666666666667,0.466666666666667,1,-0.848178690603294,44.9907214361977,6.63360821542965,-0.2,0,0,-56.0134017952471,0,-31.4235050053384,31.4235050053384,1,9,0.13099964941595
