"delGcox","delGd","delGcat","delGan","delGdis","lambda","stoichCat_donor","stoichCat_h2o","stoichCat_hco3","stoichCat_nh4","stoichCat_hpo4","stoichCat_hs","stoichCat_h","stoichCat_e","stoichCat_acceptor","stoichCat_biom","stoichAn_donor","stoichAn_h2o","stoichAn_hco3","stoichAn_nh4","stoichAn_hpo4","stoichAn_hs","stoichAn_h","stoichAn_e","stoichAn_acceptor","stoichAn_biom","stoichMet_donor","stoichMet_h2o","stoichMet_hco3","stoichMet_nh4","stoichMet_hpo4","stoichMet_hs","stoichMet_h","stoichMet_e","stoichMet_acceptor","stoichMet_biom","C_num","CUE"
-80.2984566808504,-321.193826723401,-872.614608907801,-127.95399719338,465.116279069768,0.386381660855292,-1,-7,4,2,0,1,3,0,-1.5,0,-0.7,-4.5,1.8,1.2,0,0.7,1.3,0,0,1,-1.08638166085529,-7.20467162598704,3.34552664342117,1.97276332171058,0,1.08638166085529,2.45914498256588,0,-0.579572491282938,1,4,0.230121704929351
-82.7599906446007,-496.559943867604,-2518.4361452104,2.08387404736722,474.302681103348,0.189159671987997,-1,-4,6,2,0,0,4,0,-5.5,0,-0.190909090909091,-0.363636363636363,0.145454545454545,0.181818181818182,0,0,-0.0363636363636373,0,0,1,-0.380068762897088,-1.12027505158835,1.28041257738253,0.560137525794176,0,0,0.720275051588351,0,-1.04037819593398,1,6,0.438517139362477
-97.4189602059344,-876.770641853409,-5471.9438267234,-125.117529482742,465.116279069767,0.0621349122640055,-1,0,9,0,0,0,9,0,-12.5,0,-0.111111111111111,0.4,0,-0.2,0,0,0.199999999999999,0,-0.338888888888889,1,-0.173246023375117,0.4,0.559214210376049,-0.2,0,0,0.759214210376049,0,-1.11557529218896,1,9,0.641348695609195
-90.731197071258,-635.118379498806,-3576.0292178156,-27.98508778872,465.116279069767,0.122239267258579,-1,-2,7,1,0,0,6,0,-8,0,-0.142857142857143,0.114285714285715,0,-0.0571428571428572,0,0,0.0571428571428561,0,-0.092857142857143,1,-0.265096410115722,-0.130192820231443,0.855674870810051,0.0650964101157216,0,0,0.790578460694328,0,-1.07077128092577,1,7,0.538887504341466
-88.6707587959007,-532.024552775404,-2737.707681513,3.77738477730491,481.768233271937,0.177354807208966,-1,-2,6,1,0,0,5,0,-6,0,-0.175,0.0500000000000007,0.0499999999999998,-0.025,0,0,0.0749999999999988,0,0,1,-0.352354807208966,-0.30470961441793,1.11412884325379,0.152354807208966,0,0,0.961774036044827,0,-1.06412884325379,1,6,0.473008068165292
-93.8076815130008,-844.269133617007,-4152.7938267234,-1.61638407565004,465.116279069767,0.111611583510714,-1,-6,9,0,0,0,9,0,-9,0,-0.116666666666667,-0.299999999999999,0.0499999999999998,-0.2,0,0,0.249999999999999,0,0,1,-0.228278250177381,-0.969669501064285,1.05450425159643,-0.2,0,0,1.25450425159643,0,-1.00450425159643,1,9,0.486735424968316
-89.3746053995257,-714.996843196206,-3472.1007541182,-3.21787653446802,465.116279069767,0.133031393742664,-1,-6,8,1,0,0,7,0,-7.5,0,-0.14,-0.44,0.12,-0.06,0,0,0.179999999999999,0,0,1,-0.273031393742664,-1.23818836245598,1.18425114994131,0.0730313937426641,0,0,1.11121975619865,0,-0.997735453069981,1,8,0.457822810360827
-91.4148602805341,-822.733742524807,-4498.8722904208,-16.9984698935646,465.116279069768,0.0996066970227973,-1,-5,9,1,0,0,8,0,-10,0,-0.111111111111111,-0.155555555555555,0,-0.0888888888888889,0,0,0.0888888888888877,0,-0.0611111111111113,1,-0.210717808133908,-0.653589040669541,0.896460273205176,0.0107178081339084,0,0,0.885742465071266,0,-1.05717808133908,1,9,0.527298153369655
-93.2272974373507,-745.818379498806,-3502.9222904208,-7.53289161683207,465.116279069767,0.130629043271744,-1,-5,8,0,0,0,8,0,-7.5,0,-0.14,-0.3,0.12,-0.2,0,0,0.319999999999999,0,0,1,-0.270629043271744,-0.95314521635872,1.16503234617395,-0.2,0,0,1.36503234617395,0,-0.97971782453808,1,8,0.461886863615318
-95.3553723814009,-858.198351432608,-4718.1438267234,-41.3619739271867,465.116279069767,0.0898137743793335,-1,-3,9,0,0,0,9,0,-10.5,0,-0.111111111111111,0.0666666666666669,0,-0.2,0,0,0.199999999999999,0,-0.116666666666667,1,-0.200924885490445,-0.202774656471334,0.808323969414002,-0.2,0,0,1.008323969414,0,-1.05971129764967,1,9,0.552998255242978
