"delGcox","delGd","delGcat","delGan","delGdis","lambda","stoichCat_donor","stoichCat_h2o","stoichCat_hco3","stoichCat_nh4","stoichCat_hpo4","stoichCat_hs","stoichCat_h","stoichCat_e","stoichCat_acceptor","stoichCat_reduced","stoichCat_biom","stoichAn_donor","stoichAn_h2o","stoichAn_hco3","stoichAn_nh4","stoichAn_hpo4","stoichAn_hs","stoichAn_h","stoichAn_e","stoichAn_acceptor","stoichAn_reduced","stoichAn_biom","stoichMet_donor","stoichMet_h2o","stoichMet_hco3","stoichMet_nh4","stoichMet_hpo4","stoichMet_hs","stoichMet_h","stoichMet_e","stoichMet_acceptor","stoichMet_reduced","stoichMet_biom","C_num","CUE"
-82.3826828123618,-659.061462498894,-1104.70010394888,-6.80230705262229,465.116279069767,0.414876372672409,-1,70,8,0,0,0,-52,0,-30,30,0,-0.14,-0.3,0.12,-0.2,0,0,0.319999999999999,0,0,0,1,-0.554876372672409,28.7413460870686,3.43901098137927,-0.2,0,0,-21.2535713789653,0,-12.4462911801723,12.4462911801723,1,8,0.225275405759254
-82.3769138814451,-411.884569407225,-679.267754277217,-10.6401018311296,465.116279069767,0.669067793041683,-1,45,5,0,0,0,-31,0,-18,18,0,-0.233333333333333,0.4,0.166666666666666,-0.2,0,0,0.366666666666666,0,0,0,1,-0.902401126375016,30.5080506868757,3.51200563187508,-0.2,0,0,-20.3744349176255,0,-12.0432202747503,12.0432202747503,1,5,0.221630929034196
-82.4403721215287,-329.761488486115,-641.708537501105,-12.5714268750553,465.116279069765,0.705218686908825,-1,50,4,2,1,0,-38,0,-21,21,0,-0.25,2.4,0,0.3,0.25,0,-1.9,0,-1.05,1.05,1,-0.955218686908825,37.6609343454412,2.8208747476353,1.71043737381765,0.955218686908825,0,-28.6983101025354,0,-15.8595924250853,15.8595924250853,1,4,0.26172017300983
-82.426483954507,-741.838355590563,-1395.44169638388,-7.19336987576526,465.116279069768,0.328156246427677,-1,108,9,0,0,0,-79,0,-44,44,0,-0.111111111111111,1.9,0,-0.2,0,0,-1.17777777777778,0,-0.688888888888889,0.688888888888889,1,-0.439267357538788,37.3408746141891,2.95340621784909,-0.2,0,0,-27.1021212455642,0,-15.1277637317067,15.1277637317067,1,9,0.252946432745802
-82.3813092573816,-576.669164801671,-962.889320724994,-7.68795200150855,465.116279069767,0.475058054152937,-1,62,7,0,0,0,-45,0,-26,26,0,-0.161538461538462,-0.0846153846153843,0.130769230769231,-0.2,0,0,0.33076923076923,0,0,0,1,-0.636596515691399,29.3689839728667,3.45617560983979,-0.2,0,0,-21.0468432061129,0,-12.3515094079764,12.3515094079764,1,7,0.224407673205669
-82.4538329603343,-824.538329603343,-1656.39712697665,-17.7840051974439,465.116279069767,0.270063420532985,-1,140,10,0,0,0,-102,0,-56,56,0,-0.1,3.9,0,-0.2,0,0,-2.6,0,-1.4,1.4,1,-0.370063420532985,41.7088788746179,2.70063420532985,-0.2,0,0,-30.1464688943645,0,-16.5235515498472,16.5235515498472,1,10,0.270223952034964
-82.3922976972229,-576.74608388056,-992.675482567213,-1.04561488486112,465.116279069769,0.467494838277609,-1,68,7,0,0,0,-49,0,-28,28,0,-0.15,0.100000000000001,0.0499999999999998,-0.2,0,0,0.249999999999999,0,0,0,1,-0.617494838277609,31.8896490028774,3.32246386794326,-0.2,0,0,-22.6572470756028,0,-13.089855471773,13.089855471773,1,7,0.231349533634349
-82.4211423518064,-659.369138814451,-1223.84475131777,-5.12488641449986,465.116279069767,0.375857634034034,-1,94,8,0,0,0,-68,0,-38,38,0,-0.125,1.65,0,-0.2,0,0,-0.900000000000002,0,-0.550000000000001,0.550000000000001,1,-0.500857634034034,36.9806175991992,3.00686107227227,-0.2,0,0,-26.4583191143143,0,-14.8325900932933,14.8325900932933,1,8,0.249571917259638
-82.443577083149,-741.992193748341,-1455.01402006832,-13.8125169518145,465.116279069765,0.310171418208576,-1,120,9,0,0,0,-87,0,-48,48,0,-0.111111111111111,3.23333333333333,0,-0.2,0,0,-2.06666666666667,0,-1.13333333333333,1.13333333333333,1,-0.421282529319688,40.4539035183625,2.79154276387719,-0.2,0,0,-29.0515800508128,0,-16.021561407345,16.021561407345,1,9,0.263744882301528
-89.5172976972229,-716.138381577783,-1161.77702302777,-14.7930757236667,465.116279069768,0.387615862958356,-1,67,8,0,0,2,-50,0,-30,30,0,-0.14,-0.72,0.12,-0.2,0,0.28,0.599999999999999,0,0,0,1,-0.527615862958356,25.2502628182099,3.22092690366685,-0.2,0,1.05523172591671,-18.7807931479178,0,-11.6284758887507,11.6284758887507,1,8,0.236914787396879
-82.3922976972229,-741.530679275006,-1276.29704901499,-1.04561488486118,465.116279069767,0.36360709643814,-1,85,9,0,0,0,-63,0,-36,36,0,-0.116666666666667,-0.183333333333333,0.0499999999999998,-0.2,0,0,0.249999999999999,0,0,0,1,-0.480273763104806,30.7232698639085,3.32246386794326,-0.2,0,0,-22.6572470756028,0,-13.089855471773,13.089855471773,1,9,0.23134953363435
-82.3922976972229,-494.353786183337,-850.864699343326,-1.04561488486115,465.116279069767,0.545410644657209,-1,60,6,0,0,0,-42,0,-24,24,0,-0.175,0.4,0.0499999999999998,-0.2,0,0,0.249999999999999,0,0,0,1,-0.720410644657209,33.1246386794326,3.32246386794326,-0.2,0,0,-22.6572470756028,0,-13.089855471773,13.089855471773,1,6,0.23134953363435
-82.3730679275006,-658.984543420005,-1074.91394210666,-13.3813838157779,465.116279069767,0.420252150017387,-1,65,8,0,0,0,-48,0,-28,28,0,-0.15,-0.349999999999999,0.2,-0.2,0,0,0.399999999999999,0,0,0,1,-0.570252150017387,26.9663897511302,3.5620172001391,-0.2,0,0,-19.7721032008346,0,-11.7670602004868,11.7670602004868,1,8,0.219201277884158
-82.4008442615439,-741.607598353895,-1306.08321085721,2.73535073830856,477.174604579746,0.367442098121053,-1,91,9,0,0,0,-67,0,-38,38,0,-0.111111111111111,0.0111111111111137,0,-0.2,0,0,0.155555555555553,0,-0.022222222222223,0.022222222222223,1,-0.478553209232164,33.448342040127,3.30697888308948,-0.2,0,0,-24.463065018555,0,-13.9850219508223,13.9850219508223,1,9,0.232181310181554
-82.4093908258649,-741.684517432785,-1335.86937269943,-0.57422279971604,465.116279069766,0.347745120715911,-1,97,9,0,0,0,-71,0,-40,40,0,-0.111111111111111,0.677777777777781,0,-0.2,0,0,-0.288888888888892,0,-0.244444444444445,0.244444444444445,1,-0.458856231827022,34.4090544872211,3.1297060864432,-0.2,0,0,-24.9787924597186,0,-14.1542492730809,14.1542492730809,1,9,0.242147983190075
