"delGcox","delGd","delGcat","delGan","delGdis","lambda","stoichCat_donor","stoichCat_h2o","stoichCat_hco3","stoichCat_nh4","stoichCat_hpo4","stoichCat_hs","stoichCat_h","stoichCat_e","stoichCat_acceptor","stoichCat_reduced","stoichCat_biom","stoichAn_donor","stoichAn_h2o","stoichAn_hco3","stoichAn_nh4","stoichAn_hpo4","stoichAn_hs","stoichAn_h","stoichAn_e","stoichAn_acceptor","stoichAn_reduced","stoichAn_biom","stoichMet_donor","stoichMet_h2o","stoichMet_hco3","stoichMet_nh4","stoichMet_hpo4","stoichMet_hs","stoichMet_h","stoichMet_e","stoichMet_acceptor","stoichMet_reduced","stoichMet_biom","C_num","CUE"
-91.8565327943254,-367.426131177302,-322.993868822698,-134.63199672561,465.116279069767,1.02319057494423,-1,8,4,2,0,1,-9,0,-6,6,0,-0.7,-4.5,1.8,1.2,0,0.7,1.3,0,0,0,1,-1.72319057494423,3.68552459955383,5.89276229977691,3.24638114988846,0,1.72319057494423,-7.90871517449806,0,-6.13914344966537,6.13914344966537,1,4,0.145079716448711
-105.019989085367,-630.119934512205,-467.201639211991,2.27067123707995,475.126144539449,1.02182179108304,-1,51,6,2,0,0,-40,0,-22,22,0,-0.190909090909091,-0.363636363636363,0.145454545454545,0.181818181818182,0,0,-0.0363636363636373,0,0,0,1,-1.21273088199213,51.7492749815985,6.27638529195277,2.22546176398426,0,0,-40.9092352796851,0,-22.4800794038268,22.4800794038268,1,6,0.137430875342175
-131.094342462479,-1179.84908216231,-809.580229207287,1.51035264946937,471.774410192444,0.584605139512035,-1,125,9,0,0,0,-91,0,-50,50,0,-0.111111111111111,3.78888888888889,0,-0.2,0,0,-2.51111111111111,0,-1.35555555555556,1.35555555555556,1,-0.695716250623146,76.8645313278933,5.26144625560832,-0.2,0,0,-55.7101788067063,0,-30.5858125311573,30.5858125311573,1,9,0.159707511520092
-118.617348964087,-830.321442748607,-593.349376857385,6.69951475636594,494.649943093106,0.844948149275577,-1,78,7,1,0,0,-58,0,-32,32,0,-0.142857142857143,1.04285714285714,0,-0.0571428571428572,0,0,-0.685714285714288,0,-0.371428571428572,0.371428571428572,1,-0.98780529213272,66.9488127863521,5.91463704492904,0.78780529213272,0,0,-49.6927069436978,0,-27.409769348247,27.409769348247,1,7,0.144620750663025
-113.499218595218,-680.995311571305,-503.266262152888,3.39211557352241,480.069839934983,0.960648451657252,-1,58,6,1,0,0,-43,0,-24,24,0,-0.175,0.0500000000000007,0.0499999999999998,-0.025,0,0,0.0749999999999988,0,0,0,1,-1.13564845165725,55.7676101961206,5.81389070994351,0.935648451657252,0,0,-41.2328834212618,0,-23.0555628397741,23.0555628397741,1,6,0.146759031303613
-119.492295098501,-1075.43065588651,-808.837081758887,-2.90061475492504,465.11627906977,0.571457064393875,-1,84,9,0,0,0,-63,0,-36,36,0,-0.116666666666667,-0.299999999999999,0.0499999999999998,-0.2,0,0,0.249999999999999,0,0,0,1,-0.688123731060542,47.7023934090855,5.19311357954488,-0.2,0,0,-35.7517950568141,0,-20.5724543181795,20.5724543181795,1,9,0.161469669037378
-113.132872966113,-905.062983728906,-682.901671955889,-4.14252262354602,465.116279069768,0.675022152348746,-1,69,8,1,0,0,-53,0,-30,30,0,-0.14,-0.44,0.12,-0.06,0,0,0.179999999999999,0,0,0,1,-0.815022152348746,46.1365285120634,5.52017721878996,0.615022152348745,0,0,-35.5961740744835,0,-20.2506645704624,20.2506645704624,1,8,0.1533700644084
-118.811781438401,-1069.30603294561,-773.090950581587,5.56471694121334,489.647381172438,0.64056124022808,-1,95,9,1,0,0,-72,0,-40,40,0,-0.111111111111111,0.455555555555558,0,-0.0888888888888889,0,0,-0.400000000000003,0,-0.244444444444445,0.244444444444445,1,-0.751672351339192,61.3088733772232,5.76505116205272,0.551672351339192,0,0,-46.5204092964218,0,-25.8668940535677,25.8668940535677,1,9,0.147818542099033
-117.627680343576,-941.021442748607,-718.86013097559,-9.17670688630407,465.116279069768,0.634253525181167,-1,70,8,0,0,0,-52,0,-30,30,0,-0.14,-0.3,0.12,-0.2,0,0,0.319999999999999,0,0,0,1,-0.774253525181167,44.0977467626817,5.19402820144934,-0.2,0,0,-32.6611833094207,0,-19.027605755435,19.027605755435,1,8,0.161445826121039
-124.464601111634,-1120.18141000471,-809.155573522483,1.55753661444676,471.982412625398,0.585227321834278,-1,102,9,0,0,0,-75,0,-42,42,0,-0.111111111111111,1.23333333333333,0,-0.2,0,0,-0.733333333333334,0,-0.466666666666667,0.466666666666667,1,-0.696338432945389,60.9265201604297,5.2670458965085,-0.2,0,0,-44.6253824709042,0,-25.0462141837063,25.0462141837063,1,9,0.159564811956638
-126.122036449345,-1135.09832804411,-809.261737443684,1.54574062320244,471.930412017161,0.585071715037446,-1,108,9,0,0,0,-79,0,-44,44,0,-0.111111111111111,1.9,0,-0.2,0,0,-1.17777777777778,0,-0.688888888888889,0.688888888888889,1,-0.696182826148557,65.0877452240442,5.26564543533701,-0.2,0,0,-47.398443265736,0,-26.4320443505365,26.4320443505365,1,9,0.159600476969251
-129.934137726081,-1299.34137726081,-899.451016069378,1.51860984334049,471.810810618214,0.526242576866509,-1,134,10,0,0,0,-98,0,-54,54,0,-0.1,3.3,0,-0.2,0,0,-2.2,0,-1.2,1.2,1,-0.626242576866509,73.8165053001123,5.26242576866509,-0.2,0,0,-53.7717725329179,0,-29.6170991507915,29.6170991507915,1,10,0.159682531488619
-117.361306807158,-821.529147650106,-628.989344113492,-10.1422595219008,465.116279069768,0.723341379000807,-1,62,7,0,0,0,-45,0,-26,26,0,-0.161538461538462,-0.0846153846153843,0.130769230769231,-0.2,0,0,0.33076923076923,0,0,0,1,-0.884879840539269,44.7625501134347,5.19415888377488,-0.2,0,0,-32.2195928242671,0,-18.806875854021,18.806875854021,1,7,0.161442419990133
-112.300603294561,-1123.00603294561,-826.790950581588,4.65066163921213,485.617924835706,0.592977688168996,-1,91,10,2,0,0,-72,0,-40,40,0,-0.105,-0.545,0.0499999999999998,0.00999999999999996,0,0,0.0399999999999998,0,0,0,1,-0.697977688168996,53.4159696233787,5.97977688168996,1.19595537633799,0,0,-42.6543935481677,0,-23.7191075267599,23.7191075267599,1,10,0.143271055357557
-131.425829530021,-1314.25829530021,-899.557179990581,1.50799345122066,471.764010070793,0.526116642776361,-1,140,10,0,0,0,-102,0,-56,56,0,-0.1,3.9,0,-0.2,0,0,-2.6,0,-1.4,1.4,1,-0.626116642776361,77.5563299886906,5.26116642776361,-0.2,0,0,-56.2638975631888,0,-30.8625319954762,30.8625319954762,1,10,0.159714649264991
-119.492295098501,-836.446065689506,-629.095508034689,-2.90061475492501,465.116279069767,0.734730511363555,-1,68,7,0,0,0,-49,0,-28,28,0,-0.15,0.100000000000001,0.0499999999999998,-0.2,0,0,0.249999999999999,0,0,0,1,-0.884730511363555,50.0616747727218,5.19311357954489,-0.2,0,0,-35.7517950568142,0,-20.5724543181795,20.5724543181795,1,7,0.161469669037377
-125.086139363276,-1000.68911490621,-719.28478666039,1.55311311773018,471.962912397301,0.65831508506325,-1,94,8,0,0,0,-68,0,-38,38,0,-0.125,1.65,0,-0.2,0,0,-0.900000000000002,0,-0.550000000000001,0.550000000000001,1,-0.78331508506325,63.5316179959455,5.266520680506,-0.2,0,0,-45.665425784301,0,-25.5659732324035,25.5659732324035,1,8,0.159578185564889
-111.349437955644,-779.446065689506,-557.284753916489,11.851603747923,517.362045510714,0.949628794865519,-1,72,7,2,0,0,-55,0,-30,30,0,-0.142857142857143,0.185714285714288,0,0.0857142857142857,0,0,-0.257142857142859,0,-0.0857142857142863,0.0857142857142863,1,-1.09248593772266,68.5589875160316,6.64740156405863,1.98497187544532,0,0,-52.4867265747464,0,-28.5745781316799,28.5745781316799,1,7,0.130763369966057
-129.436907124768,-1164.93216412291,-809.474065286084,1.52214864071377,471.826410800682,0.584760623892383,-1,120,9,0,0,0,-87,0,-48,48,0,-0.111111111111111,3.23333333333333,0,-0.2,0,0,-2.06666666666667,0,-1.13333333333333,1.13333333333333,1,-0.695871735003494,73.4046082004193,5.26284561503145,-0.2,0,0,-52.940840945304,0,-29.2018432801677,29.2018432801677,1,9,0.159671826749154
-114.519989085367,-687.119934512205,-539.012393330193,-21.7288911490621,465.11627906977,0.822592195295018,-1,48,6,0,0,0,-34,0,-20,20,0,-0.21,-0.0199999999999998,0.26,-0.2,0,0,0.459999999999999,0,0,0,1,-1.03259219529502,39.4644253741609,5.19555317177011,-0.2,0,0,-27.5081346400306,0,-16.4518439059004,16.4518439059004,1,6,0.16140608792714
-121.623283389844,-851.362983728907,-629.201671955889,1.57775831372287,472.07155652523,0.752778220322596,-1,74,7,0,0,0,-53,0,-30,30,0,-0.142857142857143,0.471428571428573,0,-0.2,0,0,0.0285714285714267,0,-0.0857142857142863,0.0857142857142863,1,-0.895635363179738,56.1770168753006,5.26944754225817,-0.2,0,0,-39.8686742485261,0,-22.6690608953922,22.6690608953922,1,7,0.159503687248305
-126.950754118201,-1015.60603294561,-719.39095058159,1.5398426275803,471.904411713036,0.658118167816628,-1,100,8,0,0,0,-72,0,-40,40,0,-0.125,2.4,0,-0.2,0,0,-1.4,0,-0.800000000000001,0.800000000000001,1,-0.783118167816628,68.2118167816628,5.26494534253302,-0.2,0,0,-48.7845080827972,0,-27.1247267126651,27.1247267126651,1,8,0.159618311944551
