"delGcox","delGd","delGcat","delGan","delGdis","lambda","stoichCat_donor","stoichCat_h2o","stoichCat_hco3","stoichCat_nh4","stoichCat_hpo4","stoichCat_hs","stoichCat_h","stoichCat_e","stoichCat_acceptor","stoichCat_reduced","stoichCat_biom","stoichAn_donor","stoichAn_h2o","stoichAn_hco3","stoichAn_nh4","stoichAn_hpo4","stoichAn_hs","stoichAn_h","stoichAn_e","stoichAn_acceptor","stoichAn_reduced","stoichAn_biom","stoichMet_donor","stoichMet_h2o","stoichMet_hco3","stoichMet_nh4","stoichMet_hpo4","stoichMet_hs","stoichMet_h","stoichMet_e","stoichMet_acceptor","stoichMet_reduced","stoichMet_biom","C_num","CUE"
-80.2984566808504,-321.193826723401,-369.226173276598,-127.95399719338,465.116279069768,0.913159213184514,-1,8,4,2,0,1,-9,0,-6,6,0,-0.7,-4.5,1.8,1.2,0,0.7,1.3,0,0,0,1,-1.61315921318451,2.80527370547611,5.45263685273805,3.02631842636903,0,1.61315921318451,-6.91843291866062,0,-5.47895527910708,5.47895527910708,1,4,0.15497540351673
-82.7599906446007,-496.559943867604,-672.678547895992,2.08387404736722,474.302681103348,0.708193470180906,-1,51,6,2,0,0,-40,0,-22,22,0,-0.190909090909091,-0.363636363636363,0.145454545454545,0.181818181818182,0,0,-0.0363636363636373,0,0,0,1,-0.899102561089997,35.7542306155898,4.39461536653998,1.59820512217999,0,0,-28.3641024435999,0,-15.5802563439799,15.5802563439799,1,6,0.18537002771365
-97.4189602059344,-876.770641853409,-1277.04019646339,-11.3890310623596,465.116279069764,0.355295979926044,-1,125,9,0,0,0,-91,0,-50,50,0,-0.111111111111111,3.78888888888889,0,-0.2,0,0,-2.51111111111111,0,-1.35555555555556,1.35555555555556,1,-0.466407091037155,48.2008863796444,3.1976638193344,-0.2,0,0,-34.8430452843811,0,-19.1203545518578,19.1203545518578,1,9,0.238227748347547
-90.731197071258,-635.118379498806,-891.290894449186,3.1770534646402,479.121775440932,0.541123927002116,-1,78,7,1,0,0,-58,0,-32,32,0,-0.142857142857143,1.04285714285714,0,-0.0571428571428572,0,0,-0.685714285714288,0,-0.371428571428572,0.371428571428572,1,-0.683981069859258,43.2505234490222,3.78786748901481,0.483981069859258,0,0,-32.070902051837,0,-17.6873942354963,17.6873942354963,1,7,0.208861252383108
-88.6707587959007,-532.024552775404,-724.153938988188,3.77738477730491,481.768233271939,0.67050055507212,-1,58,6,1,0,0,-43,0,-24,24,0,-0.175,0.0500000000000007,0.0499999999999998,-0.025,0,0,0.0749999999999988,0,0,0,1,-0.84550055507212,38.9390321941829,4.07300333043272,0.64550055507212,0,0,-28.7565238681012,0,-16.0920133217309,16.0920133217309,1,6,0.19712188911863
-93.8076815130008,-844.269133617007,-1132.46321293619,-1.61638407565004,465.116279069769,0.409284725278078,-1,84,9,0,0,0,-63,0,-36,36,0,-0.116666666666667,-0.299999999999999,0.0499999999999998,-0.2,0,0,0.249999999999999,0,0,0,1,-0.525951391944745,34.0799169233586,3.7335625275027,-0.2,0,0,-25.5349376925189,0,-14.7342501100108,14.7342501100108,1,9,0.211257376276293
-89.3746053995257,-714.996843196206,-955.158575962191,-3.21787653446802,465.116279069768,0.483582950684393,-1,69,8,1,0,0,-53,0,-30,30,0,-0.14,-0.44,0.12,-0.06,0,0,0.179999999999999,0,0,0,1,-0.623582950684393,32.9272235972231,3.98866360547515,0.423582950684393,0,0,-25.4498963862728,0,-14.5074885205318,14.5074885205318,1,8,0.200454486228032
-91.4148602805341,-822.733742524807,-1142.94938621279,3.50994785437332,480.589283375335,0.423552641148698,-1,95,9,1,0,0,-72,0,-40,40,0,-0.111111111111111,0.455555555555558,0,-0.0888888888888889,0,0,-0.400000000000003,0,-0.244444444444445,0.244444444444445,1,-0.534663752259809,40.6930564646819,3.81197377033828,0.334663752259809,0,0,-30.8957901627063,0,-17.1865500903924,17.1865500903924,1,9,0.20781493161167
-93.2272974373507,-745.818379498806,-985.980112264791,-7.53289161683207,465.116279069767,0.464089875405163,-1,70,8,0,0,0,-52,0,-30,30,0,-0.14,-0.3,0.12,-0.2,0,0,0.319999999999999,0,0,0,1,-0.604089875405163,32.1862912783614,3.8327190032413,-0.2,0,0,-23.8126735210685,0,-13.9226962621549,13.9226962621549,1,8,0.206922852193413
-95.3553723814009,-858.198351432608,-1194.42477730499,-2.20954004475993,465.116279069772,0.387556209332393,-1,102,9,0,0,0,-75,0,-42,42,0,-0.111111111111111,1.23333333333333,0,-0.2,0,0,-0.733333333333334,0,-0.466666666666667,0.466666666666667,1,-0.498667320443504,40.7640666852374,3.48800588399154,-0.2,0,0,-29.8000490332628,0,-16.7440274586272,16.7440274586272,1,9,0.222816107163973
