"delGcox","delGd","delGcat","delGan","delGdis","lambda","stoichCat_donor","stoichCat_h2o","stoichCat_hco3","stoichCat_nh4","stoichCat_hpo4","stoichCat_hs","stoichCat_h","stoichCat_e","stoichCat_acceptor","stoichCat_biom","stoichAn_donor","stoichAn_h2o","stoichAn_hco3","stoichAn_nh4","stoichAn_hpo4","stoichAn_hs","stoichAn_h","stoichAn_e","stoichAn_acceptor","stoichAn_biom","stoichMet_donor","stoichMet_h2o","stoichMet_hco3","stoichMet_nh4","stoichMet_hpo4","stoichMet_hs","stoichMet_h","stoichMet_e","stoichMet_acceptor","stoichMet_biom","C_num","CUE"
-64.7807611347505,-388.684566808503,-281.320380567375,-3.00634937230465,465.116279069767,1.64264646864712,-1,-4,6,1,0,2.75,2.25,0,-2.75,0,-0.190909090909091,-0.363636363636363,0.145454545454545,-0.00909090909090914,0,0,0.154545454545454,0,0,1,-1.83355555955621,-6.93422223822484,10.0013333573373,1.63355555955621,0,4.51727778877958,3.85050000900147,0,-4.51727778877958,1,6,0.0908980727625218
-57.1153763908577,-399.807634736004,-263.16230679275,11.2259227171,514.603837786413,1.99811958981506,-1,-6,7,3,0,3.5,0.5,0,-3.5,0,-0.15,-0.499999999999999,0.0499999999999998,0.25,0,0,-0.200000000000001,0,0,1,-2.14811958981506,-12.4887175388904,14.0368371287054,6.24435876944518,0,6.99341856435271,0.799059794907529,0,-6.99341856435271,1,7,0.0665033471760489
-62.0971048148132,-496.776838518506,-301.569227171,13.0041153396375,522.442695583226,1.77553530891018,-1,-2,8,1,0,5,2,0,-5,0,-0.125,0.15,0,-0.075,0,0.1,-0.0250000000000008,0,-0.1,1,-1.90053530891018,-3.40107061782035,14.2042824712814,1.70053530891018,0,8.97767654455088,3.52607061782035,0,-8.97767654455088,1,8,0.0657709432779119
-63.7435779493897,-573.692201544507,-329.682687360126,14.0688590293318,527.136435883228,1.64159452607645,-1,0,9,0,0,6.25,2.75,0,-6.25,0,-0.111111111111111,0.4,0,-0.2,0,0.169444444444445,0.0305555555555548,0,-0.169444444444445,1,-1.75270563718757,0.4,14.7743507346881,-0.2,0,10.4294102324223,4.54494050226581,0,-10.4294102324223,1,9,0.063394051319081
-69.0615300656673,-414.369180394004,-307.004994152876,-7.90977560226376,465.116279069766,1.48924777178001,-1,-2,6,0,0,2.75,3.25,0,-2.75,0,-0.190909090909091,0.0181818181818186,0.145454545454545,-0.2,0,0,0.345454545454544,0,0,1,-1.6801568626891,-2.96031372537819,9.08094117613458,-0.2,0,4.09543137239502,5.18550980373956,0,-4.09543137239502,1,6,0.0991970871100191
-86.0692271710003,-258.207681513001,-248.447300945625,-471.039063249801,471.039063249801,-0.0238391971154063,-1,-5,3,1,0,2.25,3.75,0,-0.25,0,-2.1,-10.1,5.3,1.9,0,4.2,7.6,0,0,1,-2.1,-10.1,5.3,1.9,0,4.2,7.6,0,0,1,3,0.158730158730159
-77.0703211887863,-539.492248321504,-422.367681513001,-23.2140755287627,465.116279069767,1.0462500396764,-1,-8,7,0,0,5,6,0,-3,0,-0.175,-0.999999999999999,0.225,-0.2,0,0.35,0.774999999999999,0,0,1,-1.2212500396764,-9.37000031741117,7.54875027773477,-0.2,0,5.58125019838198,7.05250023805838,0,-3.13875011902919,1,7,0.116976162305793
-68.8269145311256,-550.615316249005,-404.209607738375,-5.88907634736006,465.116279069768,1.13611154690722,-1,-5,8,0,0,3.75,4.25,0,-3.75,0,-0.14,-0.3,0.12,-0.2,0,0,0.319999999999999,0,0,1,-1.27611154690722,-5.98055773453612,9.20889237525778,-0.2,0,4.26041830090209,5.1484740743557,0,-4.26041830090209,1,8,0.0979538193999963
-66.2461436511674,-596.215292860506,-391.247300945625,7.22834640872082,496.981206910483,1.28872340358785,-1,-3,9,0,0,5.25,3.75,0,-5.25,0,-0.111111111111111,0.0666666666666669,0,-0.2,0,0.0583333333333333,0.141666666666666,0,-0.0583333333333333,1,-1.39983451469896,-3.79950354409687,11.5985106322906,-0.2,0,6.82413120216953,4.97437943012109,0,-6.82413120216953,1,9,0.0793744617270036
-64.7446042301008,-647.446042301008,-393.67614754925,11.3326539810876,515.074344294129,1.33715746191954,-1,-2,10,0,0,6.5,3.5,0,-6.5,0,-0.1,0.2,0,-0.2,0,0.125,0.0749999999999993,0,-0.125,1,-1.43715746191954,-2.47431492383908,13.3715746191954,-0.2,0,8.816523502477,4.75505111671838,0,-8.816523502477,1,10,0.0695817978542415
-72.5966945581435,-508.176861907004,-381.291914531125,-10.8930405344,465.116279069767,1.19127424743304,-1,-5,7,0,0,4.25,4.75,0,-3.25,0,-0.161538461538462,-0.407692307692307,0.130769230769231,-0.2,0,0.161538461538462,0.492307692307691,0,0,1,-1.3528127089715,-6.36406354485749,8.46968896280049,-0.2,0,5.22445401312887,6.15086036761462,0,-3.87164130415737,1,7,0.105600089287861
-65.620502225723,-590.584520031507,-375.85614754925,8.93847456387359,504.520014153669,1.36610373959698,-1,-2,9,0,0,5.5,3.5,0,-5.5,0,-0.111111111111111,0.177777777777778,0,-0.2,0,0.0861111111111111,0.113888888888888,0,-0.0861111111111111,1,-1.47721485070809,-2.55442970141617,12.2949336563728,-0.2,0,7.59968167889448,4.8952519774783,0,-7.59968167889448,1,9,0.0752166220491564
-75.2192232729172,-451.315339637503,-363.471914531125,-34.1098446545835,465.116279069768,1.18580395674086,-1,-5,6,0,0,3.25,4.75,0,-2.25,0,-0.233333333333333,-0.766666666666666,0.4,-0.2,0,0.233333333333333,0.833333333333332,0,0,1,-1.41913729007419,-6.69568645037096,7.51482374044516,-0.2,0,4.08719619274113,6.46590212785241,0,-2.66805890266693,1,6,0.117442243137698
-68.6169180394004,-343.084590197002,-294.282687360125,-72.8984599552401,465.116279069767,1.33279270565637,-1,-7,5,2,0,2.25,2.75,0,-1.25,0,-0.42,-2.54,1.1,0.64,0,0.42,0.879999999999999,0,0,1,-1.75279270565637,-11.8695489395946,7.76396352828183,3.30558541131273,0,3.41878358772682,4.545179940555,0,-1.66599088207046,1,5,0.114103624093476
-68.9274640459291,-482.492248321504,-355.607300945625,-6.74398757058846,465.116279069767,1.28898447889085,-1,-3,7,0,0,3.25,3.75,0,-3.25,0,-0.161538461538462,-0.0846153846153843,0.130769230769231,-0.2,0,0,0.33076923076923,0,0,1,-1.45052294042931,-3.95156882128794,9.15366058300519,-0.2,0,4.18919955639527,5.16446102660992,0,-4.18919955639527,1,7,0.0984866484185774
-64.9948608002785,-584.953747202507,-360.464994152874,10.6486027190264,512.058821396855,1.45009205496997,-1,-1,9,0,0,5.75,3.25,0,-5.75,0,-0.111111111111111,0.288888888888889,0,-0.2,0,0.113888888888889,0.0861111111111104,0,-0.113888888888889,1,-1.56120316608108,-1.16120316608108,13.0508284947298,-0.2,0,8.45191820496624,4.79891028976352,0,-8.45191820496624,1,9,0.0711701804897187
-63.6184496643008,-636.184496643008,-362.8938407565,14.4108846603626,528.644197331863,1.49645714807437,-1,0,10,0,0,7,3,0,-7,0,-0.1,0.4,0,-0.2,0,0.175,0.024999999999999,0,-0.175,1,-1.59645714807437,0.4,14.9645714807437,-0.2,0,10.6502000365206,4.51437144422311,0,-10.6502000365206,1,10,0.0626386997738204
-68.1230679275006,-476.861475492504,-340.21614754925,-0.332153396375009,465.116279069769,1.36614363845299,-1,-2,7,0,0,3.5,3.5,0,-3.5,0,-0.15,0.100000000000001,0.0499999999999998,-0.2,0,0,0.249999999999999,0,0,1,-1.51614363845299,-2.63228727690598,9.61300546917094,-0.2,0,4.78150273458547,5.03150273458547,0,-4.78150273458547,1,7,0.0942240162699282
-66.0115281166257,-528.092224933006,-342.644994152875,7.86964446690309,499.808259626677,1.48164401277397,-1,-1,8,0,0,4.75,3.25,0,-4.75,0,-0.125,0.275,0,-0.2,0,0.0687500000000001,0.131249999999999,0,-0.0687500000000001,1,-1.60664401277397,-1.20664401277397,11.8531521021918,-0.2,0,7.10655906067637,4.94659304151541,0,-7.10655906067637,1,8,0.0778019268774914
-64.3692193748341,-579.322974373507,-345.0738407565,12.3587308741791,519.597628640039,1.54157254675701,-1,0,9,0,0,6,3,0,-6,0,-0.111111111111111,0.4,0,-0.2,0,0.141666666666667,0.0583333333333327,0,-0.141666666666667,1,-1.65268365786812,0.4,13.8741529208131,-0.2,0,9.39110194720871,4.68305097360435,0,-9.39110194720871,1,9,0.0672307193104572
-67.3186718090721,-471.230702663505,-324.824994152875,4.29669814274463,484.057537350736,1.50343798748332,-1,-1,7,0,0,3.75,3.25,0,-3.75,0,-0.142857142857143,0.257142857142858,0,-0.2,0,0.0107142857142858,0.189285714285714,0,-0.0107142857142858,1,-1.64629513034047,-1.24629513034047,10.5240659123833,-0.2,0,5.64860673877675,5.07545917360652,0,-5.64860673877675,1,7,0.0867749288838623
-65.3076815130007,-522.461452104006,-327.2538407565,9.79353864144997,508.289417775261,1.58312261582348,-1,0,8,0,0,5,3,0,-5,0,-0.125,0.4,0,-0.2,0,0.1,0.0999999999999992,0,-0.1,1,-1.70812261582348,0.4,12.6649809265879,-0.2,0,8.01561307911741,4.84936784747044,0,-8.01561307911741,1,8,0.0731797581988795
-65.5636257325008,-721.199883057508,-457.669607738377,9.09394075979659,505.205360266684,1.12373487845948,-1,-4,11,0,0,6.75,4.25,0,-6.75,0,-0.0909090909090909,0.0363636363636366,0,-0.2,0,0.0886363636363637,0.111363636363636,0,-0.0886363636363637,1,-1.21464396936857,-4.45857587747428,12.3610836630543,-0.2,0,7.67384679323785,4.88723686981642,0,-7.67384679323785,1,11,0.0748442285984014
