"delGcox","delGd","delGcat","delGan","delGdis","lambda","stoichCat_donor","stoichCat_h2o","stoichCat_hco3","stoichCat_nh4","stoichCat_hpo4","stoichCat_hs","stoichCat_h","stoichCat_e","stoichCat_acceptor","stoichCat_biom","stoichAn_donor","stoichAn_h2o","stoichAn_hco3","stoichAn_nh4","stoichAn_hpo4","stoichAn_hs","stoichAn_h","stoichAn_e","stoichAn_acceptor","stoichAn_biom","stoichMet_donor","stoichMet_h2o","stoichMet_hco3","stoichMet_nh4","stoichMet_hpo4","stoichMet_hs","stoichMet_h","stoichMet_e","stoichMet_acceptor","stoichMet_biom","C_num","CUE"
-66.1157608748784,-528.926086999027,-3457.26075515769,-5.70643020630762,465.116279069767,0.132882614705325,-1,-5,8,0,0,0,8,0,-7.5,0,-0.14,-0.3,0.12,-0.2,0,0,0.319999999999999,0,0,1,-0.272882614705325,-0.964413073526624,1.1830609176426,-0.2,0,0,1.3830609176426,0,-0.996619610289937,1,8,0.458072421121377
-66.6236842156717,-333.118421078358,-2090.11922197356,-9.38440961139404,465.116279069767,0.218041088119393,-1,0,5,0,0,0,5,0,-4.5,0,-0.233333333333333,0.4,0.166666666666666,-0.2,0,0,0.366666666666666,0,0,1,-0.451374421452726,0.4,1.25687210726363,-0.2,0,0,1.45687210726363,0,-0.981184896537269,1,5,0.443091124561976
-61.0365274669452,-244.146109867781,-2293.98037757884,-95.1850188789423,465.116279069767,0.161261736938336,-1,-2.5,4,2,1,0,4,0,-5.25,0,-0.25,-0.225,0,0.3,0.25,0,0.199999999999999,0,-0.2625,1,-0.411261736938336,-0.62815434234584,0.645046947753345,0.622523473876673,0.411261736938336,0,0.845046947753345,0,-1.10912411892627,1,4,0.607885386715381
-62.2593058799661,-560.333752919695,-4855.2245995524,-61.1593244344978,465.116279069767,0.0832004671158797,-1,-2,9,0,0,0,9,0,-11,0,-0.111111111111111,0.177777777777778,0,-0.2,0,0,0.199999999999999,0,-0.172222222222222,1,-0.194311578226991,0.0113768435460187,0.748804204042917,-0.2,0,0,0.948804204042916,0,-1.0874273604969,1,9,0.571819302405714
-66.2366950036387,-463.656865025471,-3001.54691076298,-6.55519468440445,465.116279069767,0.152774918406589,-1,-3,7,0,0,0,7,0,-6.5,0,-0.161538461538462,-0.0846153846153843,0.130769230769231,-0.2,0,0,0.33076923076923,0,0,1,-0.31431337994505,-0.542940139835151,1.20019365961535,-0.2,0,0,1.40019365961535,0,-0.993036969642828,1,7,0.454505445750091
-59.8513730050942,-598.513730050942,-6064.73844394711,-128.163768878942,465.116279069767,0.0555592814603768,-1,0,10,0,0,0,10,0,-14,0,-0.1,0.4,0,-0.2,0,0,0.199999999999999,0,-0.35,1,-0.155559281460377,0.4,0.555592814603768,-0.2,0,0,0.755592814603767,0,-1.12782994044528,1,10,0.642841745353982
-65.2692219735562,-456.884553814893,-3189.99691076298,-0.189461098677787,465.116279069767,0.145745225145027,-1,-2,7,0,0,0,7,0,-7,0,-0.15,0.100000000000001,0.0499999999999998,-0.2,0,0,0.249999999999999,0,0,1,-0.295745225145027,-0.191490450290053,1.07021657601519,-0.2,0,0,1.27021657601519,0,-1.02021657601519,1,7,0.483041248720378
-62.7296052695896,-501.836842156717,-4211.06075515769,-48.0725188789423,465.116279069768,0.0990353225562067,-1,-1,8,0,0,0,8,0,-9.5,0,-0.125,0.275,0,-0.2,0,0,0.199999999999999,0,-0.1375,1,-0.224035322556207,0.175964677443794,0.792282580449654,-0.2,0,0,0.992282580449653,0,-1.07833556428396,1,8,0.55794773151738
-60.7543478331711,-546.78913049854,-5232.1245995524,-103.037102212276,465.116279069768,0.0692030875733478,-1,0,9,0,0,0,9,0,-12,0,-0.111111111111111,0.4,0,-0.2,0,0,0.199999999999999,0,-0.283333333333333,1,-0.180314198684459,0.4,0.62282778816013,-0.2,0,0,0.822827788160129,0,-1.11377038421351,1,9,0.616208329248382
-72.3942219735562,-579.153775788449,-3507.48844394711,-12.7383066368267,465.116279069767,0.128974900320374,-1,-8,8,0,0,2,10,0,-7.5,0,-0.14,-0.72,0.12,-0.2,0,0.28,0.599999999999999,0,0,1,-0.268974900320374,-1.75179920256299,1.15179920256299,-0.2,0,0.537949800640747,1.88974900320373,0,-0.967311752402801,1,8,0.46472737735422
