"delGcox","delGd","delGcat","delGan","delGdis","lambda","stoichCat_donor","stoichCat_h2o","stoichCat_hco3","stoichCat_nh4","stoichCat_hpo4","stoichCat_hs","stoichCat_h","stoichCat_e","stoichCat_acceptor","stoichCat_biom","stoichAn_donor","stoichAn_h2o","stoichAn_hco3","stoichAn_nh4","stoichAn_hpo4","stoichAn_hs","stoichAn_h","stoichAn_e","stoichAn_acceptor","stoichAn_biom","stoichMet_donor","stoichMet_h2o","stoichMet_hco3","stoichMet_nh4","stoichMet_hpo4","stoichMet_hs","stoichMet_h","stoichMet_e","stoichMet_acceptor","stoichMet_biom","C_num","CUE"
-59.6438384176505,-357.863030505903,-278.751919208825,-2.82992980424263,465.116279069767,1.65841494680152,-1,-4,6,1,0,2.75,2.25,0,-2.75,0,-0.190909090909091,-0.363636363636363,0.145454545454545,-0.00909090909090914,0,0,0.154545454545454,0,0,1,-1.84932403771061,-6.99729615084243,10.0959442262636,1.64932403771061,0,4.56064110370417,3.88597908484886,0,-4.56064110370417,1,6,0.0901230196915591
-51.8969152179307,-363.278406525515,-262.591537601961,10.9976150407844,513.597382475627,1.99776048499932,-1,-6,7,3,0,3.5,0.5,0,-3.5,0,-0.15,-0.499999999999999,0.0499999999999998,0.25,0,0,-0.200000000000001,0,0,1,-2.14776048499932,-12.4865629099959,14.0343233949952,6.24328145499796,0,6.99216169749761,0.798880242499658,0,-6.99216169749761,1,7,0.0665144665128655
-55.3905668230438,-443.12453458435,-299.286150407844,12.9755768800981,522.316888669378,1.78856410435304,-1,-2,8,1,0,5,2,0,-5,0,-0.125,0.15,0,-0.075,0,0.1,-0.0250000000000008,0,-0.1,1,-1.91356410435304,-3.42712820870609,14.3085128348244,1.71356410435304,0,9.04282052176522,3.55212820870609,0,-9.04282052176522,1,8,0.0653231316973628
-56.2601596701576,-506.341437031418,-326.543456810787,14.1037393687689,527.290199889043,1.65795372090863,-1,0,9,0,0,6.25,2.75,0,-6.25,0,-0.111111111111111,0.4,0,-0.2,0,0.169444444444445,0.0305555555555548,0,-0.169444444444445,1,-1.76906483201974,0.4,14.9215834881776,-0.2,0,10.5316552001234,4.58992828805428,0,-10.5316552001234,1,9,0.0628078231504132
-63.7343509516376,-382.406105709826,-303.294994412748,-7.51542597953689,465.116279069767,1.50876493684393,-1,-2,6,0,0,2.75,3.25,0,-2.75,0,-0.190909090909091,0.0181818181818186,0.145454545454545,-0.2,0,0,0.345454545454544,0,0,1,-1.69967402775302,-2.99934805550605,9.19804416651815,-0.2,0,4.14910357632082,5.24894059019733,0,-4.14910357632082,1,6,0.0980580181524575
-83.7861504078447,-251.358451223534,-244.166532014709,-462.36337154981,465.116279069767,0.0112747127841086,-1,-5,3,1,0,2.25,3.75,0,-0.25,0,-2.1,-10.1,5.3,1.9,0,4.2,7.6,0,0,1,-2.11127471278411,-10.1563735639205,5.33382413835232,1.91127471278411,0,4.22536810376424,7.6422801729404,0,-0.00281867819602714,1,3,0.15788250165407
-71.6887831042053,-501.821481729437,-415.518451223534,-22.3293832830399,465.116279069767,1.06562511119037,-1,-8,7,0,0,5,6,0,-3,0,-0.175,-0.999999999999999,0.225,-0.2,0,0.35,0.774999999999999,0,0,1,-1.24062511119037,-9.52500088952293,7.68437577833256,-0.2,0,5.67812555595183,7.1687506671422,0,-3.1968753335711,1,7,0.115149323972713
-63.4046072186311,-507.236857749049,-399.35806961667,-5.52378406525517,465.116279069767,1.15082811634596,-1,-5,8,0,0,3.75,4.25,0,-3.75,0,-0.14,-0.3,0.12,-0.2,0,0,0.319999999999999,0,0,1,-1.29082811634596,-6.05414058172982,9.32662493076771,-0.2,0,4.31560543629736,5.21101949447034,0,-4.31560543629736,1,8,0.096837060191907
-59.7774261555599,-537.996835400039,-386.966532014708,7.39006434611101,497.694112755627,1.30523995052507,-1,-3,9,0,0,5.25,3.75,0,-5.25,0,-0.111111111111111,0.0666666666666669,0,-0.2,0,0.0583333333333333,0.141666666666666,0,-0.0583333333333333,1,-1.41635106163618,-3.84905318490855,11.7471595547256,-0.2,0,6.91084307358996,5.03631648113568,0,-6.91084307358996,1,9,0.0784488493853737
-57.6670662643185,-576.670662643185,-389.680763213728,11.4182693597059,515.451765035676,1.35205553912963,-1,-2,10,0,0,6.5,3.5,0,-6.5,0,-0.1,0.2,0,-0.2,0,0.125,0.0749999999999993,0,-0.125,1,-1.45205553912963,-2.50411107825925,13.5205553912963,-0.2,0,8.91336100434257,4.80719438695369,0,-8.91336100434257,1,10,0.0688678892130674
-67.0520795619085,-469.36455693336,-375.86960721863,-10.3310524080848,465.116279069768,1.20995477667645,-1,-5,7,0,0,4.25,4.75,0,-3.25,0,-0.161538461538462,-0.407692307692307,0.130769230769231,-0.2,0,0.161538461538462,0.492307692307691,0,0,1,-1.37149323821491,-6.45746619107456,8.60045266750438,-0.2,0,5.30384626241337,6.23959288152083,0,-3.93235302419846,1,7,0.104161755141484
-58.8981095342093,-530.082985807884,-371.860763213727,9.06848310177551,505.09313453898,1.38267240995587,-1,-2,9,0,0,5.5,3.5,0,-5.5,0,-0.111111111111111,0.177777777777778,0,-0.2,0,0.0861111111111111,0.113888888888888,0,-0.0861111111111111,1,-1.49378352106698,-2.58756704213397,12.4440516896029,-0.2,0,7.69080936586841,4.95324232373444,0,-7.69080936586841,1,9,0.0743823382331506
-70.4628133496764,-422.776880098059,-358.049607218631,-33.1585626699354,465.116279069768,1.20641862940537,-1,-5,6,0,0,3.25,4.75,0,-2.25,0,-0.233333333333333,-0.766666666666666,0.4,-0.2,0,0.233333333333333,0.833333333333332,0,0,1,-1.4397519627387,-6.79875981369352,7.63851177643223,-0.2,0,4.15419387890079,6.56382182300884,0,-2.71444191616208,1,6,0.115760680297759
-65.4206105709826,-327.103052854913,-291.143456810786,-71.8939061794516,465.116279069767,1.35061380804402,-1,-7,5,2,0,2.25,2.75,0,-1.25,0,-0.42,-2.54,1.1,0.64,0,0.42,0.879999999999999,0,0,1,-1.77061380804402,-11.9942966563081,7.8530690402201,3.34122761608804,0,3.45888106809905,4.59418797212106,0,-1.68826726005503,1,5,0.112955179210388
-63.5459259613482,-444.821481729437,-351.326532014709,-6.36640179822043,465.116279069768,1.30576496639981,-1,-3,7,0,0,3.25,3.75,0,-3.25,0,-0.161538461538462,-0.0846153846153843,0.130769230769231,-0.2,0,0,0.33076923076923,0,0,1,-1.46730342793827,-4.00191028381481,9.27112399556788,-0.2,0,4.24373614079937,5.22738785476851,0,-4.24373614079937,1,7,0.0973603278892858
-58.0187929128588,-522.169136215729,-356.754994412746,10.74690185744,512.492156322334,1.46666218097682,-1,-1,9,0,0,5.75,3.25,0,-5.75,0,-0.111111111111111,0.288888888888889,0,-0.2,0,0.113888888888889,0.0861111111111104,0,-0.113888888888889,1,-1.57777329208793,-1.17777329208793,13.1999596287914,-0.2,0,8.54719642950562,4.85276319928578,0,-8.54719642950562,1,9,0.0704227354261227
-56.0842963458875,-560.842963458875,-359.469225611766,14.439423119902,528.770004245713,1.5111430650041,-1,0,10,0,0,7,3,0,-7,0,-0.1,0.4,0,-0.2,0,0.175,0.024999999999999,0,-0.175,1,-1.6111430650041,0.4,15.111430650041,-0.2,0,10.7530014550287,4.55842919501229,0,-10.7530014550287,1,10,0.0620677344998817
-62.4153760196117,-436.907632137282,-336.220763213728,-0.0467688009805647,465.116279069768,1.38322662117435,-1,-2,7,0,0,3.5,3.5,0,-3.5,0,-0.15,0.100000000000001,0.0499999999999998,-0.2,0,0,0.249999999999999,0,0,1,-1.53322662117435,-2.6664532423487,9.73258634822047,-0.2,0,4.84129317411023,5.09129317411023,0,-4.84129317411023,1,7,0.0931741863102556
-59.4476824225535,-475.581459380428,-338.934994412748,8.01947137948518,500.468745924383,1.50025292662652,-1,-1,8,0,0,4.75,3.25,0,-4.75,0,-0.125,0.275,0,-0.2,0,0.0687500000000001,0.131249999999999,0,-0.0687500000000001,1,-1.62525292662652,-1.22525292662652,12.0020234130122,-0.2,0,7.19495140147597,5.00707201153619,0,-7.19495140147597,1,8,0.0769111059282681
-57.1394762915082,-514.255286623574,-341.649225611767,12.4253206131045,519.891178105687,1.55807904369053,-1,0,9,0,0,6,3,0,-6,0,-0.111111111111111,0.4,0,-0.2,0,0.141666666666667,0.0583333333333327,0,-0.141666666666667,1,-1.66919015480164,0.4,14.0227113932148,-0.2,0,9.49014092880985,4.73257046440492,0,-9.49014092880985,1,9,0.0665658797420328
-61.2848260778752,-428.993782545127,-321.114994412747,4.51277505068613,485.010075412733,1.52444718864236,-1,-1,7,0,0,3.75,3.25,0,-3.75,0,-0.142857142857143,0.257142857142858,0,-0.2,0,0.0107142857142858,0.189285714285714,0,-0.0107142857142858,1,-1.6673043314995,-1.2673043314995,10.6711303204965,-0.2,0,5.72739124312313,5.14373907737338,0,-5.72739124312313,1,7,0.0856815040651057
-58.4584512235341,-467.667609788272,-323.829225611767,9.90769247960775,508.792645430657,1.60177123275502,-1,0,8,0,0,5,3,0,-5,0,-0.125,0.4,0,-0.2,0,0.1,0.0999999999999992,0,-0.1,1,-1.72677123275502,0.4,12.8141698620402,-0.2,0,8.1088561637751,4.90531369826506,0,-8.1088561637751,1,8,0.0723894385248506
