"delGcox","delGd","delGcat","delGan","delGdis","lambda","stoichCat_donor","stoichCat_h2o","stoichCat_hco3","stoichCat_nh4","stoichCat_hpo4","stoichCat_hs","stoichCat_h","stoichCat_e","stoichCat_acceptor","stoichCat_reduced","stoichCat_biom","stoichAn_donor","stoichAn_h2o","stoichAn_hco3","stoichAn_nh4","stoichAn_hpo4","stoichAn_hs","stoichAn_h","stoichAn_e","stoichAn_acceptor","stoichAn_reduced","stoichAn_biom","stoichMet_donor","stoichMet_h2o","stoichMet_hco3","stoichMet_nh4","stoichMet_hpo4","stoichMet_hs","stoichMet_h","stoichMet_e","stoichMet_acceptor","stoichMet_reduced","stoichMet_biom","C_num","CUE"
-54.5069157005505,-327.041494203303,-2310.36692209341,-2.65351023618061,465.116279069768,0.200168537911092,-1,-1.8,6,1,0,0,0.599999999999998,0,-4.4,2.2,0,-0.190909090909091,-0.363636363636363,0.145454545454545,-0.00909090909090914,0,0,0.154545454545454,0,0,0,1,-0.391077628820183,-0.723939731876329,1.3464657729211,0.191077628820183,0,0,0.274646577292109,0,-0.880741566808805,0.440370783404402,1,6,0.426172847496986
-46.6784540450037,-326.749178315026,-2850.98154108425,10.7693073644689,512.590927164838,0.183571947761636,-1,-3.2,7,3,0,0,-1.59999999999999,0,-5.6,2.8,0,-0.15,-0.499999999999999,0.0499999999999998,0.25,0,0,-0.200000000000001,0,0,0,1,-0.333571947761636,-1.08743023283724,1.33500363433145,0.800715843284909,0,0,-0.493715116418618,0,-1.02800290746516,0.514001453732582,1,7,0.428264858048632
-48.6840288312743,-389.472230650194,-3995.51846317765,-61.0232693701007,465.116279069768,0.101136564234092,-1,2,8,1,0,0,-1,0,-8,4,0,-0.125,0.23,0,-0.075,0,0,-0.0850000000000009,0,-0.16,0.0800000000000001,1,-0.226136564234092,0.432273128468184,0.809092513872735,0.0261365642340918,0,0,-0.186136564234093,0,-0.969092513872735,0.484546256936367,1,8,0.552763328758292
-48.7767413909254,-438.990672518329,-4946.54846317766,-111.199957381522,465.116279069768,0.071548135901794,-1,5,9,0,0,0,-1,0,-10,5,0,-0.111111111111111,0.535555555555556,0,-0.2,0,0,-0.0711111111111118,0,-0.271111111111111,0.135555555555556,1,-0.182659247012905,0.893296235064526,0.643933223116146,-0.2,0,0,-0.142659247012906,0,-0.986592470129051,0.493296235064526,1,9,0.608297214228968
-58.4071718376079,-350.443031025648,-2333.76845891575,-7.12107635681002,465.116279069768,0.196247061683976,-1,0.200000000000001,6,0,0,0,1.6,0,-4.4,2.2,0,-0.190909090909091,0.0181818181818186,0.145454545454545,-0.2,0,0,0.345454545454544,0,0,0,1,-0.387156152593067,0.0574312305186141,1.3229369155584,-0.2,0,0,0.659449844148906,0,-0.863487071409495,0.431743535704748,1,6,0.430489520960415
-81.5030736446891,-244.509220934067,-424.81153256044,-453.687679849819,465.116279069768,0.0269027517945805,-1,-4.8,3,1,0,2,3.6,0,-0.4,0.2,0,-2.1,-10.1,5.3,1.9,0,4.2,7.6,0,0,0,1,-2.12690275179458,-10.229133208614,5.38070825538374,1.92690275179458,0,4.25380550358916,7.69684990646049,0,-0.0107611007178322,0.0053805503589161,1,3,0.156722413872511
-66.3072450196243,-464.15071513737,-2627.77845465385,-21.4446910373171,465.116279069768,0.168839038636115,-1,-5.6,7,0,0,2,4.2,0,-4.8,2.4,0,-0.175,-0.999999999999999,0.225,-0.2,0,0.35,0.774999999999999,0,0,0,1,-0.343839038636115,-1.94549861636224,1.4068732704528,-0.2,0,0.687678077272229,1.48412396227168,0,-0.81042738545335,0.405213692726675,1,7,0.415476798166391
-57.9822999061366,-463.858399249093,-3168.39307364469,-5.15849178315028,465.116279069767,0.145170683244019,-1,-2,8,0,0,0,2,0,-6,3,0,-0.14,-0.3,0.12,-0.2,0,0,0.319999999999999,0,0,0,1,-0.285170683244019,-0.590341366488038,1.28136546595215,-0.2,0,0,0.610341366488037,0,-0.871024099464115,0.435512049732057,1,8,0.43833397801638
-53.3087086599525,-479.778377939572,-4266.12692209341,-35.5975639277167,465.116279069768,0.100681185296588,-1,1.2,9,0,0,0,0.599999999999994,0,-8.4,4.2,0,-0.111111111111111,0.113333333333334,0,-0.2,0,0,0.106666666666666,0,-0.0933333333333334,0.0466666666666667,1,-0.2117922964077,0.23415075568924,0.906130667669296,-0.2,0,0,0.167075377844619,0,-0.939055289824676,0.469527644912338,1,9,0.524623005632002
-50.5895282985363,-505.895282985363,-5193.75538527106,-80.959,465.116279069767,0.0739652237298654,-1,3.2,10,0,0,0,-0.400000000000006,0,-10.4,5.2,0,-0.1,0.3,0,-0.2,0,0,-8.88178419700125e-16,0,-0.2,0.1,1,-0.173965223729865,0.53668871593557,0.739652237298654,-0.2,0,0,-0.0295860894919475,0,-0.969238326790601,0.4846191633953,1,10,0.574827530790181
